422.336 	258.035 	91.4641 	638.106 	79.7188 	91.8958 	648.212 	837.341 	92.2531 	
419.128 	238.119 	93.7404 	638.108 	79.73 	91.8914 	648.272 	837.195 	92.2988 	
416.759 	219.347 	96.7858 	638.123 	79.6666 	91.841 	648.22 	837.331 	92.2212 	
415.527 	200.091 	99.7036 	638.132 	79.676 	91.8291 	648.071 	837.289 	92.303 	
415.135 	182.019 	99.6736 	638.16 	79.6272 	91.7688 	648.226 	837.358 	92.1688 	
414.243 	165.963 	98.5168 	638.15 	79.5827 	91.7378 	648.244 	837.31 	92.1415 	
414.488 	152.048 	92.4972 	638.197 	80.1644 	91.1832 	647.758 	838.1 	91.3543 	
416.143 	148.198 	93.3895 	638.223 	80.2089 	91.202 	647.759 	838.158 	91.3986 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	
425.7 	127.615 	91.7854 	638.137 	80.2845 	91.2667 	647.738 	838.137 	91.4912 	
427.586 	122.404 	92.5832 	638.135 	80.2105 	91.2781 	647.726 	838.087 	91.4549 	
427.579 	120.831 	92.795 	638.046 	80.2789 	91.2774 	647.703 	838.147 	91.495 	
425.881 	124.616 	92.3821 	638.129 	80.3392 	91.293 	647.713 	838.22 	91.4787 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	
423.623 	177.281 	95.729 	638.109 	79.6742 	91.835 	648.207 	837.321 	92.2103 	
425.137 	200.685 	96.5517 	638.124 	79.6486 	91.8174 	648.209 	837.329 	92.149 	
426.256 	223.603 	97.8923 	638.159 	79.5883 	91.7766 	648.203 	837.287 	92.1467 	
428.702 	251.818 	93.6499 	638.172 	79.5536 	91.7515 	648.202 	837.316 	92.1181 	
429.752 	276.817 	91.6586 	638.154 	79.601 	91.7984 	648.214 	837.321 	92.1975 	
431.328 	299.464 	90.9505 	638.118 	79.6423 	91.8221 	648.195 	837.325 	92.2403 	
432.966 	322.304 	90.5066 	638.106 	79.6942 	91.8339 	648.223 	837.328 	92.1908 	
434.586 	345.998 	90.2215 	638.094 	79.7102 	91.857 	648.263 	837.144 	92.2945 	
435.005 	367.86 	89.6179 	638.076 	79.7588 	91.8645 	648.199 	837.37 	92.2356 	
434.341 	388.181 	89.0902 	638.109 	79.7182 	91.9069 	648.23 	837.309 	92.2531 	
432.963 	404.765 	88.7368 	638.109 	79.7285 	91.8892 	648.216 	837.305 	92.2387 	
431.598 	419.659 	88.455 	638.106 	79.7306 	91.8589 	648.215 	837.336 	92.25 	
429.853 	433.656 	88.1167 	638.12 	79.6682 	91.8482 	648.209 	837.348 	92.203 	
427.88 	444.758 	88.0484 	638.149 	79.6326 	91.8078 	648.231 	837.329 	92.1827 	
423.801 	454.493 	87.3878 	638.157 	79.5783 	91.7599 	648.221 	837.276 	92.1481 	
429.436 	455.836 	86.7858 	638.31 	79.636 	91.7843 	648.197 	837.364 	92.2561 	
439.96 	456.684 	86.3825 	638.463 	79.6746 	91.7696 	648.417 	837.338 	92.1722 	
456.193 	455.949 	87.1774 	638.388 	79.643 	91.7668 	648.361 	837.35 	92.1541 	
475.353 	456.042 	88.0794 	638.322 	79.6705 	91.8111 	648.338 	837.346 	92.175 	
495.4 	456.977 	88.8238 	638.264 	79.6964 	91.831 	648.328 	837.272 	92.2212 	
517.16 	457.628 	88.7637 	638.263 	79.7074 	91.8289 	648.338 	837.311 	92.2239 	
538.158 	457.243 	89.2819 	638.232 	79.7478 	91.8745 	648.337 	837.309 	92.2261 	
557.524 	456.933 	89.2482 	638.232 	79.7303 	91.8702 	648.331 	837.311 	92.2598 	
575.267 	456.92 	89.3387 	638.246 	79.7671 	91.8825 	648.348 	837.283 	92.2515 	
590.182 	456.951 	88.8788 	638.342 	79.714 	91.8398 	648.392 	837.329 	92.2179 	
603.461 	455.939 	89.6113 	638.355 	79.7021 	91.8342 	648.373 	837.346 	92.2011 	
614.694 	456.475 	90.4976 	638.325 	79.6193 	91.8116 	648.393 	837.161 	92.1926 	
621.313 	456.476 	91.1666 	638.331 	79.5667 	91.7671 	648.36 	837.308 	92.1244 	
623.958 	457.582 	90.593 	638.355 	79.6123 	91.7598 	648.378 	837.306 	92.1043 	
621.136 	457.217 	91.0587 	638.226 	79.5832 	91.7443 	648.253 	837.313 	92.141 	
606.987 	458.667 	90.2576 	638.191 	79.5928 	91.7487 	648.272 	837.324 	92.1457 	
587.304 	461.598 	89.5518 	638.16 	79.6289 	91.7813 	648.228 	837.305 	92.1585 	
566.275 	466.034 	89.381 	638.145 	79.6671 	91.832 	648.278 	837.178 	92.3038 	
544.841 	469.38 	89.2444 	638.113 	79.6928 	91.8422 	648.191 	837.296 	92.2454 	
522.557 	470.398 	89.0795 	638.084 	79.7243 	91.8728 	648.149 	837.304 	92.2528 	
501.22 	470.486 	89.0686 	638.096 	79.7309 	91.898 	648.163 	837.347 	92.2677 	
479.851 	468.79 	89.2123 	638.089 	79.7305 	91.8964 	648.203 	837.34 	92.2384 	
456.747 	467.29 	88.8051 	638.096 	79.7217 	91.8732 	648.175 	837.347 	92.2038 	
431.474 	464.56 	88.5576 	638.116 	79.6806 	91.8639 	648.165 	837.349 	92.2062 	
407.802 	464.653 	88.2785 	638.11 	79.6824 	91.8214 	648.173 	837.353 	92.2065 	
386.608 	464.408 	88.7067 	638.105 	79.6655 	91.8404 	648.118 	837.509 	92.1278 	
367.504 	464.148 	88.9034 	638.15 	79.5674 	91.7637 	648.202 	837.326 	92.1178 	
350.253 	465.365 	91.4951 	638.119 	79.6357 	91.7669 	648.109 	837.292 	92.1822 	
334.835 	466.141 	98.2288 	638.095 	79.5991 	91.7729 	648.157 	837.316 	92.1427 	
324.685 	463.693 	102.589 	638.04 	79.6333 	91.8113 	648.09 	837.326 	92.1696 	
316.869 	464.276 	95.2193 	637.97 	79.6885 	91.8641 	647.995 	837.348 	92.2419 	
306.329 	460.021 	94.4698 	637.931 	79.7127 	91.8774 	647.993 	837.395 	92.2647 	
294.411 	456.055 	95.8729 	637.929 	79.7647 	91.8695 	648.016 	837.368 	92.2694 	
280.013 	458.794 	97.0826 	637.917 	79.7854 	91.8857 	648.068 	837.114 	92.3037 	
267.939 	460.534 	100.463 	637.793 	79.748 	91.9108 	647.882 	837.291 	92.2821 	
255.784 	461.135 	103.002 	637.784 	79.7211 	91.9223 	647.857 	837.288 	92.2321 	
246.071 	462.295 	106.917 	637.847 	79.6999 	91.9116 	647.902 	837.331 	92.2716 	
236.292 	462.534 	111.124 	637.774 	79.7354 	91.8731 	647.915 	837.106 	92.3082 	
228.841 	463.424 	115.405 	637.883 	79.647 	91.8382 	647.969 	837.274 	92.1944 	
222.709 	463.012 	117.536 	637.924 	79.6266 	91.7976 	647.994 	837.313 	92.1541 	
219.266 	462.603 	118.341 	637.936 	79.5775 	91.7519 	647.982 	837.355 	92.1499 	
219.393 	462.565 	118.191 	637.942 	79.59 	91.7833 	647.997 	837.288 	92.1422 	
219.414 	462.983 	118.117 	637.959 	79.6159 	91.7915 	648.013 	837.329 	92.1511 	
219.339 	463.266 	118.079 	637.938 	79.6213 	91.8107 	648.001 	837.347 	92.238 	
219.363 	462.964 	118.076 	637.967 	79.6937 	91.8538 	648.045 	837.36 	92.2216 	
219.8 	463.541 	117.854 	637.968 	79.7477 	91.8911 	648.023 	837.328 	92.2977 	
220.693 	463.4 	117.64 	637.984 	79.7303 	91.8702 	648.106 	837.331 	92.2635 	
221.14 	463.363 	117.607 	638 	79.7241 	91.8879 	648.119 	837.316 	92.2619 	
221.234 	463.659 	117.447 	638.031 	79.7036 	91.9054 	648.134 	837.346 	92.2495 	
221.361 	463.457 	117.454 	638.027 	79.7246 	91.8893 	648.155 	837.318 	92.229 	
221.423 	463.477 	117.472 	638.043 	79.6899 	91.8889 	648.151 	837.31 	92.1803 	
221.298 	463.6 	117.479 	638.038 	79.6849 	91.8626 	648.14 	837.334 	92.2622 	
221.19 	463.317 	117.562 	638.046 	79.6513 	91.832 	648.163 	837.318 	92.155 	
221.004 	463.459 	117.486 	638.078 	79.5932 	91.751 	648.136 	837.272 	92.1674 	
221.173 	463.49 	117.541 	638.058 	79.5957 	91.7952 	648.176 	837.293 	92.1553 	
221.225 	463.424 	117.508 	638.074 	79.6114 	91.7909 	648.148 	837.282 	92.1685 	
221.203 	463.41 	117.625 	638.073 	79.6404 	91.7948 	648.203 	837.132 	92.312 	
221.307 	463.366 	117.599 	638.051 	79.6807 	91.8363 	648.18 	837.131 	92.2966 	
221.276 	463.149 	117.797 	638.056 	79.7135 	91.8804 	648.227 	837.143 	92.2929 	
222.787 	462.505 	117.771 	638.144 	79.7444 	91.8556 	648.253 	837.32 	92.2636 	
231.966 	461.189 	115.363 	638.112 	79.7286 	91.8982 	648.243 	837.319 	92.2415 	
248.798 	460.49 	113.817 	638.121 	79.7363 	91.8828 	648.239 	837.333 	92.2512 	
271.607 	461.806 	111.783 	638.124 	79.7207 	91.8862 	648.259 	837.286 	92.2138 	
324.923 	461.148 	103.716 	638.132 	79.6659 	91.8541 	648.222 	837.29 	92.2517 	
349.09 	462.749 	98.3614 	638.152 	79.6465 	91.8154 	648.252 	837.329 	92.1585 	
370.938 	463.9 	93.7058 	638.17 	79.5754 	91.7731 	648.238 	837.312 	92.1349 	
390.141 	464.023 	91.0061 	638.172 	79.5993 	91.7337 	648.246 	837.288 	92.1132 	
407.569 	460.977 	90.1751 	638.167 	79.6058 	91.7681 	648.228 	837.33 	92.1759 	
421.46 	460.576 	89.8739 	638.153 	79.6174 	91.8028 	648.287 	837.256 	92.1168 	
429.637 	460.817 	88.8669 	638.158 	79.6571 	91.8177 	648.228 	837.354 	92.2063 	
433.637 	460.426 	87.0374 	638.135 	79.6627 	91.8422 	648.272 	837.147 	92.2625 	
435.555 	461.147 	86.1447 	638.296 	79.761 	91.885 	648.383 	837.324 	92.223 	
435.544 	461.222 	86.1763 	638.264 	79.7425 	91.8666 	648.338 	837.329 	92.2743 	
434.865 	461.29 	86.1446 	638.211 	79.7452 	91.8771 	648.312 	837.335 	92.2737 	
434.369 	461.576 	86.0477 	638.166 	79.7237 	91.8932 	648.278 	837.329 	92.2596 	
434.468 	461.197 	85.9747 	638.166 	79.7334 	91.8858 	648.309 	837.278 	92.2294 	
434.896 	461.109 	85.9351 	638.211 	79.7412 	91.8673 	648.358 	837.305 	92.2267 	
434.888 	460.98 	85.9508 	638.225 	79.7277 	91.8825 	648.307 	837.33 	92.2393 	
434.933 	460.912 	86.0179 	638.219 	79.7048 	91.8345 	648.297 	837.366 	92.2376 	
434.972 	461.134 	86.193 	638.248 	79.6936 	91.8284 	648.325 	837.311 	92.1772 	
434.808 	461.097 	86.4597 	638.253 	79.6332 	91.7928 	648.367 	837.183 	92.2251 	
434.417 	461.491 	86.1111 	638.215 	79.6045 	91.7369 	648.268 	837.344 	92.1106 	
434.353 	461.494 	86.1899 	638.235 	79.614 	91.7672 	648.301 	837.336 	92.1446 	
434.271 	461.522 	86.2754 	638.185 	79.6804 	91.8094 	648.341 	837.18 	92.2369 	
434.174 	461.436 	86.3304 	638.135 	79.7198 	91.8225 	648.3 	837.354 	92.2551 	
434.165 	461.635 	86.416 	638.158 	79.7787 	91.8917 	648.291 	837.333 	92.2544 	
434.419 	463.07 	86.6545 	638.15 	79.7816 	91.8521 	648.312 	837.19 	92.2839 	
434.478 	470.303 	87.0338 	638.136 	79.7474 	91.8688 	648.276 	837.35 	92.2573 	
433.657 	482.225 	87.125 	638.153 	79.7325 	91.8909 	648.224 	837.373 	92.2064 	
432.674 	499.732 	87.3314 	638.142 	79.7111 	91.8765 	648.284 	837.336 	92.2041 	
433.163 	523.984 	87.8939 	638.171 	79.6674 	91.8193 	648.264 	837.308 	92.1719 	
435.066 	584.606 	88.8241 	638.21 	79.5612 	91.7495 	648.097 	837.371 	92.2335 	
434.231 	622.206 	88.0734 	638.188 	79.6246 	91.7836 	648.227 	837.326 	92.1409 	
434.252 	658.006 	88.4091 	638.166 	79.6433 	91.8225 	648.265 	837.345 	92.2136 	
433.536 	693.23 	89.4288 	638.151 	79.697 	91.8383 	648.255 	837.3 	92.2375 	
430.455 	721.009 	91.7317 	638.142 	79.7504 	91.8705 	648.237 	837.296 	92.2742 	
426.873 	735.682 	95.734 	638.131 	79.7346 	91.8315 	648.291 	837.145 	92.3552 	
423.031 	751.256 	95.9467 	638.157 	79.7437 	91.9051 	648.249 	837.331 	92.2607 	
421.125 	768.941 	93.8978 	638.147 	79.727 	91.9108 	648.26 	837.306 	92.2181 	
420.433 	779.792 	92.6223 	638.151 	79.7384 	91.873 	648.248 	837.345 	92.243 	
420.505 	781.374 	91.8745 	638.149 	79.6911 	91.8626 	648.255 	837.333 	92.2138 	
418.353 	771.125 	94.7125 	638.177 	79.5904 	91.8079 	648.266 	837.347 	92.1319 	
421.575 	752.677 	98.3993 	638.207 	79.5793 	91.7415 	648.272 	837.306 	92.1251 	
426.182 	725.923 	98.1343 	638.197 	79.5987 	91.7506 	648.258 	837.304 	92.1107 	
432.612 	657.675 	89.4313 	638.187 	79.5899 	91.739 	648.201 	837.458 	92.0174 	
434.697 	626.907 	88.7545 	638.177 	79.5844 	91.7535 	648.261 	837.169 	92.1837 	
435.412 	591.617 	88.6691 	638.178 	79.6358 	91.7873 	648.258 	837.26 	92.1905 	
434.571 	554.972 	88.3933 	638.176 	79.6423 	91.8247 	648.256 	837.291 	92.1847 	
433.199 	520.376 	88.1665 	638.11 	79.7265 	91.8782 	648.24 	837.288 	92.2291 	
433.28 	490.105 	88.2028 	638.12 	79.7041 	91.8892 	648.25 	837.326 	92.2328 	
434.01 	457.025 	88.9972 	638.134 	79.7334 	91.9127 	648.251 	837.331 	92.2398 	
432.911 	421.978 	89.1229 	638.123 	79.7114 	91.8881 	648.231 	837.298 	92.2451 	
431.185 	388.448 	88.9749 	638.143 	79.6711 	91.8583 	648.241 	837.322 	92.2219 	
431.152 	358.626 	89.3024 	638.159 	79.6303 	91.8123 	648.241 	837.297 	92.1918 	
431.957 	332.402 	90.1682 	638.168 	79.6113 	91.7734 	648.261 	837.281 	92.1458 	
430.891 	306.628 	90.636 	638.184 	79.5578 	91.7354 	648.249 	837.299 	92.147 	
427.624 	251.948 	92.3807 	638.174 	79.5848 	91.7549 	648.255 	837.305 	92.1544 	
423.955 	232.883 	92.9526 	638.164 	79.629 	91.7907 	648.267 	837.294 	92.1346 	
420.998 	220.702 	92.9149 	638.165 	79.5998 	91.7737 	648.251 	837.259 	92.1765 	
420.229 	219.65 	94.1154 	638.115 	79.6467 	91.8174 	648.191 	837.266 	92.2493 	
419.262 	218.653 	99.2236 	638.115 	79.6763 	91.8587 	648.227 	837.268 	92.2419 	
418.366 	209.674 	104.669 	638.107 	79.6888 	91.8671 	648.206 	837.287 	92.262 	
417.041 	190.153 	101.741 	638.111 	79.713 	91.8798 	648.224 	837.286 	92.2292 	
415.08 	169.207 	97.1927 	638.125 	79.6998 	91.8881 	648.231 	837.321 	92.2323 	
415.7 	152.502 	92.1887 	638.184 	80.2948 	91.3027 	647.774 	838.176 	91.4671 	
418.598 	132.953 	91.267 	638.137 	79.6504 	91.8532 	648.207 	837.274 	92.2145 	
419.792 	130.396 	91.4484 	638.163 	79.6405 	91.8187 	648.237 	837.266 	92.1755 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	
420.646 	151.214 	92.4954 	638.205 	80.1817 	91.1807 	647.759 	838.11 	91.382 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	
0 	0 	0 	0 	0 	0 	0 	0 	0 	
422.309 	184.953 	93.6805 	638.141 	79.6728 	91.86 	648.233 	837.287 	92.2263 	
422.434 	202.701 	95.7233 	638.132 	79.7407 	91.8923 	648.261 	837.145 	92.2885 	
424.545 	227.384 	96.8805 	638.124 	79.7393 	91.8859 	648.251 	837.321 	92.2295 	
427.249 	260.427 	94.9183 	638.131 	79.7238 	91.9102 	648.234 	837.311 	92.2712 	
428.556 	298.93 	91.643 	638.126 	79.7205 	91.8946 	648.236 	837.349 	92.2583 	
429.101 	333.14 	90.8742 	638.114 	79.7194 	91.8868 	648.222 	837.306 	92.2525 	
429.43 	362.541 	90.2208 	638.131 	79.6951 	91.8708 	648.224 	837.32 	92.1653 	
430.143 	414.697 	89.5905 	638.148 	79.6243 	91.8017 	648.254 	837.302 	92.1853 	
429.655 	437.755 	89.0846 	638.166 	79.5803 	91.7521 	648.291 	837.141 	92.1805 	
429.083 	454.408 	88.2019 	638.164 	79.5854 	91.7603 	648.247 	837.318 	92.1253 	
429.305 	459.237 	87.6954 	638.148 	79.6351 	91.7912 	648.268 	837.145 	92.2383 	
429.854 	458.257 	87.7004 	638.152 	79.6458 	91.812 	648.221 	837.292 	92.235 	
