0.143587 	0.701053 	-0.463741 	-0.185443 	550.046 	0.486017 	199.81 	-0.133523 	0.612952 	164.458 	414.398 	31.6735 	749.694 	-0.270585 	-0.0859048 	
0.158299 	0.695166 	-0.466365 	-0.113267 	550.082 	0.597641 	199.71 	-0.140677 	0.776087 	164.482 	414.037 	31.9368 	749.732 	-0.259967 	0.0193836 	
0.114291 	0.750511 	-0.37751 	-0.119559 	550.089 	0.647212 	199.706 	-0.0848642 	0.794835 	164.479 	414.042 	31.9535 	749.674 	-0.282042 	-0.0272841 	
0.126511 	0.731157 	-0.371756 	-0.0529672 	550.186 	0.588474 	199.701 	-0.125269 	0.802764 	164.472 	414.009 	31.9974 	749.669 	-0.279989 	-0.0366508 	
0.161388 	0.703548 	-0.447349 	-0.042064 	550.039 	0.670259 	199.659 	-0.0454478 	0.812176 	164.619 	414.052 	31.917 	749.73 	-0.256923 	0.0306229 	
0.149315 	0.68073 	-0.471023 	0.0607203 	550.261 	0.432037 	199.697 	-0.118687 	0.777822 	164.302 	414.021 	31.9071 	749.67 	-0.282266 	-0.0406781 	
0.0923051 	0.728498 	-0.443302 	0.0416925 	550.26          0.459222 	199.715 	-0.131323 	0.782038 	164.162 	414.959 	30.9026 	749.702 	-0.276038 	-0.0717395 	
0.16348 	0.715192 	-0.492361 	0.0505626 	550.237 	0.426788 	199.725 	-0.101956 	0.749888 	0 	0 	0 	749.709 	-0.280583 	-0.0512348 	
0.145761 	0.710357 	-0.487083 	-0.181634 	550.044 	0.455919 	199.71 	-0.120095 	0.77806 	232.34 	422.956 	28.2565 	749.712 	-0.283647 	-0.0798282 	
0.146663 	0.703155 	-0.499397 	-0.198257 	550.108 	0.532269 	199.705 	-0.0929795 	0.729309 	364.732 	412.2 	30.3719 	749.698 	-0.299861 	-0.0799204 	
0.130271 	0.752352 	-0.434329 	-0.200265 	550.048 	0.48952 	199.706 	0.00749802 	0.627125 	468.317 	370.059 	28.9314 	749.805 	-0.26326 	-0.117813 	
0.156948 	0.698948 	-0.457039 	-0.11817 	550.07          0.598036 	199.711 	-0.106194 	0.756251 	505.171 	305.984 	29.582 	749.693 	-0.294615 	-0.0633522 	
0.14547 	0.756915 	-0.390415 	-0.10081 	550.101 	0.611694 	199.712 	-0.124325 	0.772803 	528.766 	252.661 	30.4564 	749.68 	-0.294201 	-0.0346508 	
0.154425 	0.693979 	-0.42759 	-0.127584 	550.097 	0.621387 	199.708 	-0.101418 	0.780234 	524.196 	249.969 	30.1729 	749.689 	-0.283799 	-0.0374579 	
0.12972 	0.741961 	-0.391967 	-0.103436 	550.074 	0.600024 	199.718 	-0.11217 	0.766916 	526.062 	251.733 	29.7795 	749.739 	-0.250546 	0.0199235 	
0.153036 	0.693304 	-0.450712 	-0.114002 	550.116 	0.593977 	199.718 	-0.117478 	0.758794 	534.02 	254.654 	29.4378 	749.693 	-0.294897 	-0.0532493 	
0.160272 	0.683614 	-0.434417 	-0.116969 	550.081 	0.598247 	199.72 	-0.110126 	0.738236 	539.982 	256.262 	29.4663 	749.688 	-0.292958 	-0.054349 	
0.153256 	0.682118 	-0.44818 	-0.108227 	550.083 	0.601336 	199.71 	-0.122857 	0.778866 	539.312 	255.434 	29.3844 	749.696 	-0.282954 	-0.0790004 	
0.159546 	0.686794 	-0.465223 	-0.169804 	550.11 	0.543067 	199.706 	-0.114868 	0.778271 	539.403 	255.436 	29.2578 	749.687 	-0.278317 	-0.0518756 	
0.127485 	0.750752 	-0.425199 	-0.121068 	550.072 	0.627666 	199.701 	-0.087508 	0.735092 	539.242 	255.405 	29.3588 	749.711 	-0.280167 	-0.0786986 	
0.150552 	0.670928 	-0.442944 	-0.195776 	550.045 	0.480765 	199.711 	-0.121876 	0.743461 	540.292 	258.702 	26.0454 	749.691 	-0.276816 	-0.0805345 	
0.162604 	0.701241 	-0.464378 	-0.188332 	550.068 	0.475644 	199.712 	-0.100467 	0.728162 	598.29 	287.35 	28.7342 	749.683 	-0.303161 	-0.0601086 	
0.166029 	0.688729 	-0.477031 	-0.18597 	550.045 	0.463829 	199.709 	-0.0918586 	0.735055 	745.664 	346.99 	30.4759 	749.733 	-0.220946 	-0.0197076 	
0.134756 	0.688967 	-0.464743 	-0.188426 	550.034 	0.464913 	199.707 	-0.103253 	0.736172 	834.617 	386.363 	32.5777 	749.689 	-0.288669 	-0.0675935 	
0.154206 	0.69418 	-0.476601 	-0.167056 	550.045 	0.479987 	199.708 	-0.121849 	0.756667 	829.857 	387.107 	30.3744 	749.801 	-0.319793 	-0.0427348 	
0.146291 	0.680438 	-0.470125 	-0.188524 	550.046 	0.459924 	199.721 	-0.114538 	0.753143 	829.82 	387.06 	30.3588 	749.734 	-0.255156 	0.00255574 	
0.114076 	0.733154 	-0.412967 	-0.199265 	550.098 	0.576885 	199.71 	-0.111804 	0.742389 	829.859 	387.107 	30.3618 	749.727 	-0.25373 	0.00657624 	
0.141672 	0.691234 	-0.4707 	-0.182795 	550.102 	0.569331 	199.73 	-0.101968 	0.727519 	829.83 	387.041 	30.3382 	749.902 	-0.274838 	-0.0944822 	
0.134725 	0.755535 	-0.457578 	-0.175981 	550.061 	0.46055 	199.816 	-0.13899 	0.619886 	829.825 	387.034 	30.3634 	749.805 	-0.296228 	-0.0537185 	
0.139329 	0.702807 	-0.47593 	-0.185727 	550.112 	0.575503 	199.71 	-0.102164 	0.754398 	829.825 	387.048 	30.3546 	749.892 	-0.28104 	-0.0751912 	
0.156571 	0.672339 	-0.438306 	-0.182254 	550.102 	0.563484 	199.709 	-0.113573 	0.749205 	829.683 	386.909 	30.44 	749.892 	-0.267769 	-0.0905573 	
0.122625 	0.749904 	-0.441993 	-0.179521 	550.05 	0.481978 	199.805 	-0.033177 	0.492304 	829.834 	387.093 	30.3879 	749.906 	-0.269339 	-0.098599 	
0.144592 	0.703148 	-0.4553 	-0.202332 	550.064 	0.493026 	199.731 	-0.108821 	0.736322 	829.684 	386.891 	30.4442 	749.799 	-0.300554 	-0.0346401 	
0.116166 	0.742973 	-0.433446 	-0.193262 	550.06 	0.459547 	199.819 	-0.14972 	0.615073 	829.685 	386.92 	30.4449 	749.902 	-0.287498 	-0.0946901 	
0.150239 	0.703234 	-0.49845 	-0.208707 	550.062 	0.467848 	199.799 	-0.0173975 	0.471732 	829.846 	387.07 	30.3179 	749.891 	-0.286466 	-0.0893843 	
0.121719 	0.709242 	-0.37914 	-0.190786 	550.068 	0.462819 	199.824 	-0.137538 	0.609373 	829.811 	387.071 	30.3641 	749.897 	-0.28562 	-0.0769844 	
0.154039 	0.706402 	-0.475413 	-0.194029 	550.056 	0.437298 	199.812 	-0.0469588 	0.487047 	829.817 	387.051 	30.3382 	749.914 	-0.277848 	-0.0984648 	
0.140718 	0.692618 	-0.498078 	-0.204551 	550.045 	0.470934 	199.705 	-0.117293 	0.751257 	829.797 	386.903 	30.1781 	749.81 	-0.296212 	-0.0435105 	
0.149728 	0.696388 	-0.462547 	-0.198833 	550.068 	0.474489 	199.806 	-0.147934 	0.638517 	829.796 	386.893 	30.1947 	749.901 	-0.287507 	-0.0716112 	
0.154319 	0.693595 	-0.490196 	-0.202551 	550.064 	0.483865 	199.818 	-0.133008 	0.611914 	829.659 	386.748 	30.2692 	749.908 	-0.288175 	-0.088978 	
0.149265 	0.697031 	-0.480061 	-0.181912 	550.071 	0.435759 	199.829 	-0.151823 	0.613064 	829.682 	386.711 	30.2226 	749.904 	-0.297649 	-0.104825 	
0.154264 	0.710209 	-0.480098 	-0.192926 	550.062 	0.452332 	199.714 	-0.0918597 	0.730365 	771.946 	379.465 	30.7379 	749.911 	-0.255357 	-0.106532 	
0.151747 	0.698353 	-0.487504 	-0.188245 	550.103 	0.521314 	199.811 	-0.0344483 	0.462945 	704.51 	373.071 	30.5679 	749.912 	-0.271859 	-0.101164 	
0.135938 	0.672855 	-0.469368 	-0.193333 	550.053 	0.456733 	199.813 	-0.138686 	0.60624 	647.488 	364.931 	30.2255 	749.798 	-0.296311 	-0.0553569 	
0.141815 	0.674123 	-0.483831 	-0.190745 	550.112 	0.525658 	199.718 	-0.11703 	0.746318 	602.56 	348.701 	30.0025 	749.91 	-0.286245 	-0.0901085 	
0.143438 	0.699041 	-0.493559 	-0.177756 	550.117 	0.552503 	199.713 	-0.100261 	0.736101 	567.454 	327.779 	29.2635 	749.91 	-0.273661 	-0.0918775 	
0.142966 	0.694541 	-0.482907 	-0.193527 	550.042 	0.45603 	199.81 	-0.147743 	0.59782 	537.454 	308.278 	29.2225 	749.729 	-0.245136 	-0.0119033 	
0.147423 	0.700213 	-0.487198 	-0.198189 	550.089 	0.545203 	199.715 	-0.118236 	0.742411 	527.015 	292.213 	29.4611 	749.727 	-0.258118 	-0.00383839 	
0.128404 	0.696148 	-0.471277 	-0.192358 	550.054 	0.450417 	199.707 	-0.10567 	0.747038 	526.186 	280.532 	29.084 	749.836 	-0.237868 	-0.0494461 	
0.167113 	0.695687 	-0.480441 	-0.203955 	550.049 	0.475038 	199.819 	-0.146499 	0.620999 	527.19 	276.665 	27.5336 	749.834 	-0.234315 	-0.0468357 	
0.138872 	0.793262 	-0.442597 	-0.182793 	550.097 	0.555474 	199.816 	-0.157656 	0.628678 	528.811 	276.422 	27.8742 	749.814 	-0.286004 	-0.0371238 	
0.0931475 	0.732157 	-0.449188 	-0.128994 	550.086 	0.587757 	199.718 	-0.110549 	0.731496 	528.876 	276.494 	27.8467 	749.805 	-0.307485 	-0.0267294 	
0.150145 	0.713395 	-0.498636 	-0.187818 	550.099 	0.559138 	199.814 	-0.130083 	0.606171 	528.974 	276.595 	27.7753 	749.802 	-0.308008 	-0.0348677 	
0.141536 	0.749155 	-0.426855 	-0.190908 	550.111 	0.532465 	199.817 	-0.15098 	0.60304 	528.896 	276.494 	27.8407 	749.823 	-0.222986 	-0.060355 	
0.150409 	0.700856 	-0.499292 	-0.134765 	550.099 	0.612588 	199.709 	-0.109602 	0.747067 	528.887 	276.477 	27.8778 	749.798 	-0.302702 	-0.0284738 	
0.141613 	0.704888 	-0.487012 	-0.190859 	550.103 	0.585457 	199.825 	-0.133367 	0.606646 	528.899 	276.492 	27.8555 	749.809 	-0.295685 	-0.0453659 	
0.0969172 	0.743141 	-0.487236 	-0.197977 	550.098 	0.549131 	199.81 	-0.154034 	0.604469 	528.894 	276.487 	27.8263 	749.797 	-0.311907 	-0.0480396 	
0.155108 	0.704775 	-0.481681 	-0.130737 	550.097 	0.606451 	199.7 	-0.109438 	0.749167 	528.841 	276.414 	27.8521 	749.805 	-0.294318 	-0.0393629 	
0.0859314 	0.795348 	-0.414723 	-0.180379 	550.1 	0.556716 	199.826 	-0.136159 	0.62522 	528.87 	276.466 	27.8523 	749.734 	-0.236331 	-0.00142132 	
0.160908 	0.693374 	-0.479779 	-0.197631 	550.095 	0.570973 	199.709 	-0.118103 	0.745221 	528.777 	276.461 	27.7537 	749.715 	-0.263523 	0.0208434 	
0.14215 	0.694072 	-0.460579 	-0.144286 	550.219 	0.493435 	199.721 	-0.112613 	0.749851 	528.671 	276.424 	27.7249 	749.725 	-0.240578 	0.0063233 	
0.136115 	0.772768 	-0.434968 	-0.0778925 	550.189 	0.543754 	199.695 	-0.114917 	0.793224 	528.638 	276.378 	27.7885 	749.735 	-0.242205 	0.0202957 	
0.138784 	0.695992 	-0.467426 	-0.122387 	550.09 	0.581944 	199.722 	-0.113132 	0.751883 	490.316 	289.413 	29.4754 	749.709 	-0.300724 	-0.069214 	
0.143408 	0.751105 	-0.410908 	-0.0753943 	550.198 	0.524901 	199.716 	-0.113755 	0.77429 	439.233 	316.47 	29.628 	749.686 	-0.295287 	-0.0634658 	
0.0865753 	0.77565 	-0.388148 	-0.129547 	550.071 	0.613537 	199.706 	-0.105292 	0.776331 	402.199 	346.034 	28.7894 	749.729 	-0.250716 	-0.00112394 	
0.157224 	0.70837 	-0.485628 	-0.12664 	550.092 	0.589907 	199.718 	-0.129547 	0.762071 	395.721 	374.841 	28.407 	749.804 	-0.306261 	-0.035264 	
0.149799 	0.706338 	-0.481416 	-0.0830848 	550.181 	0.535619 	199.726 	-0.123482 	0.755598 	396.815 	397.364 	29.026 	749.736 	-0.234707 	-0.0228356 	
0.141271 	0.766422 	-0.446727 	-0.0726368 	550.175 	0.561673 	199.712 	-0.129064 	0.78394 	401.055 	402.711 	27.3821 	749.798 	-0.301089 	-0.0171664 	
0.157154 	0.678857 	-0.449702 	-0.120204 	550.096 	0.608482 	199.717 	-0.12299 	0.777482 	401.355 	402.721 	27.2918 	749.813 	-0.299711 	-0.0349013 	
0.155527 	0.695024 	-0.488963 	-0.10488 	550.083 	0.614412 	199.724 	-0.129068 	0.74442 	401.248 	402.692 	27.3126 	749.801 	-0.324676 	-0.00877383 	
0.129182 	0.748062 	-0.406919 	-0.0637929 	550.182 	0.554285 	199.716 	-0.109624 	0.76778 	401.02 	402.718 	27.5091 	749.814 	-0.298423 	-0.0414074 	
0.131701 	0.737353 	-0.433964 	-0.169474 	550.099 	0.576746 	199.721 	-0.127964 	0.759219 	401.354 	402.658 	27.191 	749.797 	-0.300032 	-0.038492 	
0.1335 	0.742158 	-0.395681 	-0.11012 	550.09 	0.611358 	199.719 	-0.128433 	0.783814 	401.232 	402.677 	27.3408 	749.793 	-0.312565 	-0.0208369 	
0.152367 	0.702463 	-0.435467 	-0.0702236 	550.209 	0.577037 	199.714 	-0.141402 	0.776645 	401.091 	402.677 	27.4837 	749.799 	-0.301291 	-0.0174953 	
0.15886 	0.724966 	-0.454113 	-0.0560363 	550.184 	0.589735 	199.767 	-0.0481482 	0.726627 	401.146 	402.737 	27.4062 	749.713 	-0.269352 	0.0334693 	
0.152177 	0.68255 	-0.473802 	-0.0818331 	550.199 	0.576143 	199.717 	-0.140996 	0.793853 	401.254 	402.713 	27.2395 	749.809 	-0.298634 	-0.0382162 	
0.156807 	0.677522 	-0.466512 	-0.0762449 	550.18 	0.569611 	199.774 	-0.0380075 	0.693245 	401.194 	402.658 	27.3545 	749.794 	-0.297637 	-0.0256946 	
0.149917 	0.703692 	-0.451088 	-0.0595176 	550.19 	0.568752 	199.766 	-0.042644 	0.723232 	401.32 	402.629 	27.2215 	749.714 	-0.243718 	0.0217523 	
0.178162 	0.703745 	-0.451031 	-0.0772082 	550.211 	0.562274 	199.765 	-0.0311508 	0.699812 	401.322 	402.641 	27.2299 	749.795 	-0.30875 	-0.00977389 	
0.135848 	0.743237 	-0.410623 	-0.0753506 	550.192 	0.570304 	199.722 	-0.132956 	0.797667 	401.233 	402.706 	27.2458 	749.706 	-0.262338 	0.0313958 	
0.0868878 	0.795115 	-0.369493 	-0.0575001 	550.187 	0.577641 	199.768 	-0.0169068 	0.720071 	401.208 	402.668 	27.3696 	749.803 	-0.311268 	-0.00393709 	
0.170121 	0.712405 	-0.460145 	-0.118271 	550.087 	0.637073 	199.726 	-0.123539 	0.802649 	401.233 	402.683 	27.3232 	749.715 	-0.247093 	0.0368708 	
0.0910694 	0.74444 	-0.418547 	-0.0724807 	550.194 	0.582406 	199.597 	-0.148619 	0.853302 	401.193 	402.636 	27.33 	749.795 	-0.287824 	-0.0251651 	
0.128394 	0.753112 	-0.404594 	-0.0630836 	550.184 	0.575466 	199.656 	-0.0525834 	0.801491 	401.236 	402.538 	27.3922 	749.778 	-0.314585 	0.0156204 	
0.167768 	0.702584 	-0.441469 	-0.0689484 	550.186 	0.595783 	199.707 	-0.125361 	0.814361 	401.225 	402.675 	27.3651 	749.772 	-0.312658 	0.019115 	
0.152743 	0.702623 	-0.465837 	-0.064473 	550.189 	0.572168 	199.768 	-0.0186528 	0.690288 	401.318 	402.616 	27.2157 	749.699 	-0.251189 	0.0285486 	
0.151159 	0.722661 	-0.46886 	-0.0989284 	550.09 	0.632605 	199.716 	-0.123819 	0.800131 	401.218 	402.658 	27.3507 	749.794 	-0.314462 	-0.0111867 	
0.15224 	0.688338 	-0.459427 	-0.127243 	550.091 	0.621339 	199.695 	-0.123829 	0.784211 	401.091 	402.678 	27.4454 	749.795 	-0.306988 	-0.0195802 	
0.127814 	0.755202 	-0.415715 	-0.105305 	550.07 	0.606946 	199.723 	-0.121097 	0.770469 	401.24 	402.66 	27.3424 	749.806 	-0.305513 	-0.0189448 	
0.132 	0.744636 	-0.435713 	-0.184253 	550.07 	0.474283 	199.708 	-0.118318 	0.737641 	401.338 	402.655 	27.1939 	749.796 	-0.314133 	-0.0301468 	
0.135091 	0.679969 	-0.469992 	-0.205777 	550.057 	0.472661 	199.697 	-0.101168 	0.731181 	401.199 	402.84 	27.282 	749.894 	-0.289321 	-0.0902143 	
0.144093 	0.705177 	-0.482292 	-0.214311 	550.05 	0.49781 	199.703 	-0.111078 	0.72984 	401.201 	402.744 	27.41 	749.809 	-0.305472 	-0.0409997 	
0.152404 	0.694428 	-0.465195 	-0.182987 	550.089 	0.592856 	199.703 	-0.130308 	0.76835 	401.237 	402.727 	27.4196 	749.887 	-0.2793 	-0.0893144 	
0.152841 	0.689603 	-0.458369 	-0.121817 	550.092 	0.627702 	199.706 	-0.115863 	0.772623 	401.186 	402.621 	27.34 	749.794 	-0.306117 	-0.0337405 	
0.151289 	0.700924 	-0.44047 	-0.118256 	550.065 	0.661114 	199.69 	-0.0966961 	0.781958 	401.312 	402.609 	27.2367 	749.796 	-0.30067 	-0.00160794 	
0.156873 	0.691323 	-0.425656 	0.0878353 	550.111 	0.610266 	199.707 	-0.128654 	0.845014 	401.192 	402.635 	27.1912 	749.695 	-0.249115 	0.0408403 	
0.151848 	0.764083 	-0.405892 	0.0812552 	550.112 	0.605925 	199.767 	-0.0399051 	0.741242 	401.23 	402.674 	27.2737 	749.799 	-0.287178 	-0.0173774 	
0.144914 	0.678752 	-0.418461 	-0.0718455 	550.184 	0.575693 	199.7 	-0.119698 	0.799394 	401.322 	402.649 	27.1844 	749.777 	-0.288475 	-0.00836594 	
0.155281 	0.708892 	-0.462502 	-0.0690639 	550.191 	0.540364 	199.711 	-0.116922 	0.775804 	401.322 	402.646 	27.2106 	749.795 	-0.315943 	-0.00611642 	
0.150833 	0.6965 	-0.490293 	-0.195593 	550.108 	0.58318 	199.717 	-0.121004 	0.757961 	401.219 	402.752 	27.4009 	749.776 	-0.317328 	-0.00406522 	
0.139602 	0.77972 	-0.471271 	-0.186056 	550.045 	0.461331 	199.712 	-0.105499 	0.73161 	401.445 	402.71 	27.1467 	749.805 	-0.25086 	-0.0414599 	
0.138055 	0.7689 	-0.445946 	-0.186515 	550.116 	0.56525 	199.699 	-0.106492 	0.74562 	401.228 	402.736 	27.3837 	749.911 	-0.288142 	-0.0876258 	
0.129585 	0.752218 	-0.437601 	-0.125944 	550.037 	0.488259 	199.822 	-0.168801 	0.63682 	401.367 	402.658 	27.1795 	749.814 	-0.319678 	-0.0416435 	
0.15223 	0.714364 	-0.493513 	-0.183632 	550.088 	0.585278 	199.724 	-0.124281 	0.73917 	401.45 	402.704 	27.1515 	749.913 	-0.276492 	-0.0873439 	
0.117911 	0.755559 	-0.444857 	-0.195674 	550.072 	0.466788 	199.82 	-0.146705 	0.609398 	401.36 	402.747 	27.2743 	749.904 	-0.270163 	-0.086033 	
0.153639 	0.695436 	-0.474262 	-0.0897122 	550.17 	0.407434 	199.711 	-0.119785 	0.755999 	401.35 	402.655 	27.1604 	749.791 	-0.311322 	-0.0228867 	
0.160936 	0.725982 	-0.503293 	-0.188327 	550.057 	0.481118 	199.719 	-0.123871 	0.775256 	401.345 	402.655 	27.1762 	749.77 	-0.338791 	-0.116046 	
0.146273 	0.702751 	-0.481266 	-0.129894 	550.048 	0.519354 	199.717 	-0.132246 	0.749824 	401.339 	402.68 	27.1946 	749.729 	-0.224933 	-0.00247491 	
0.151295 	0.694757 	-0.496553 	-0.136109 	550.043 	0.488817 	199.719 	-0.102649 	0.723025 	401.315 	402.607 	27.0793 	749.799 	-0.301251 	-0.0463277 	
0.157969 	0.731752 	-0.516897 	-0.111751 	550.094 	0.575311 	199.712 	-0.124367 	0.734815 	401.285 	402.697 	27.2179 	749.719 	-0.242928 	-0.00317033 	
0.154148 	0.710163 	-0.491662 	-0.131804 	550.088 	0.57254 	199.722 	-0.113235 	0.744945 	401.228 	402.644 	27.1452 	749.816 	-0.310581 	-0.0376643 	
0.150311 	0.702022 	-0.499536 	-0.205942 	550.09 	0.567737 	199.822 	-0.145604 	0.609268 	401.35 	402.434 	27.1052 	749.804 	-0.260722 	-0.136332 	
0.162828 	0.708296 	-0.487939 	-0.134347 	550.08 	0.589959 	199.72 	-0.121725 	0.740803 	401.485 	402.376 	26.9444 	749.677 	-0.292408 	-0.071175 	
0.153725 	0.697325 	-0.488816 	-0.129464 	550.087 	0.562573 	199.701 	-0.107885 	0.770474 	443.685 	360.699 	28.9132 	749.79 	-0.309832 	-0.00933893 	
0.131116 	0.694584 	-0.472737 	-0.128421 	550.082 	0.588492 	199.714 	-0.111598 	0.748664 	495.721 	328.053 	29.1469 	749.871 	-0.331332 	-0.155084 	
0.138768 	0.68465 	-0.471216 	-0.176402 	550.073 	0.565954 	199.717 	-0.116449 	0.755629 	541.814 	316.307 	29.009 	749.798 	-0.28828 	-0.033186 	
0.123305 	0.729333 	-0.411536 	-0.131697 	550.04 	0.52362 	199.7 	-0.110772 	0.761034 	572.586 	305.647 	28.9123 	749.74 	-0.248343 	-0.00168895 	
0.138598 	0.7049 	-0.506647 	-0.0810581 	550.191 	0.53371 	199.715 	-0.118072 	0.746703 	592.687 	307.733 	29.0174 	749.804 	-0.305818 	-0.0319022 	
0.144751 	0.694941 	-0.460393 	-0.125079 	550.036 	0.507984 	199.726 	-0.135279 	0.763187 	592.935 	307.703 	28.9057 	749.72 	-0.242939 	-6.08073e-006 	
0.138694 	0.746883 	-0.410404 	-0.111619 	550.08 	0.613096 	199.721 	-0.110691 	0.748292 	587.803 	306.888 	29.6388 	749.799 	-0.305426 	-0.0200043 	
0.128552 	0.731264 	-0.414263 	-0.0801816 	550.183 	0.529028 	199.709 	-0.155547 	0.792926 	586.341 	306.79 	29.3015 	749.789 	-0.31072 	-0.0223361 	
0.136172 	0.755317 	-0.415424 	-0.13876 	550.083 	0.617459 	199.767 	-0.0132561 	0.669836 	586.249 	306.745 	29.3271 	749.789 	-0.263611 	-0.118011 	
0.130924 	0.747207 	-0.419114 	-0.107176 	550.098 	0.615839 	199.726 	-0.134968 	0.780241 	586.316 	306.775 	29.3051 	749.803 	-0.307926 	-0.0333674 	
0.0806122 	0.76168 	-0.386397 	-0.10414 	550.07 	0.620575 	199.705 	-0.106579 	0.783545 	586.235 	306.737 	29.3121 	749.68 	-0.288888 	-0.0600663 	
0.152041 	0.722265 	-0.480663 	-0.0813636 	550.194 	0.534997 	199.716 	-0.127322 	0.783919 	586.269 	306.742 	29.2972 	749.755 	-0.334459 	-0.102979 	
0.152961 	0.704922 	-0.482433 	-0.120282 	550.08 	0.617712 	199.708 	-0.131561 	0.784223 	586.253 	306.729 	29.3306 	749.675 	-0.291054 	-0.0457921 	
0.144845 	0.685522 	-0.468776 	-0.128799 	550.038 	0.514673 	199.708 	-0.107703 	0.745644 	586.254 	306.747 	29.3036 	749.79 	-0.299047 	-0.0298459 	
0.122428 	0.737818 	-0.420468 	-0.199364 	550.051 	0.466702 	199.705 	-0.125818 	0.755575 	586.247 	306.745 	29.3479 	749.793 	-0.300553 	-0.0307792 	
0.15183 	0.673971 	-0.463054 	-0.118724 	550.051 	0.491152 	199.721 	-0.115483 	0.740814 	586.258 	306.738 	29.3397 	749.896 	-0.276429 	-0.0885418 	
0.147191 	0.704765 	-0.467745 	-0.128646 	550.031 	0.534373 	199.722 	-0.122118 	0.761543 	586.252 	306.738 	29.329 	749.705 	-0.26161 	0.0286767 	
0.138166 	0.696697 	-0.505623 	-0.122111 	550.061 	0.478645 	199.706 	-0.120665 	0.729425 	586.235 	306.746 	29.3423 	749.89 	-0.281722 	-0.102642 	
