0.247105 	0.760281 	-0.338791 	0 	0 	0 	0 	0 	0 	0.161061 	550.115 	0.594213 	199.813 	-0.0403038 	0.716641 	506.661 	382.497 	26.8386 	506.646 	320.146 	28.2722 	509.352 	528.872 	28.8598 	749.875 	-0.236879 	0.0755453 	746.231 	456.872 	29.3731 	841.952 	405.165 	24.8685 	849.837 	255.782 	30.3735 	853.629 	522.587 	32.8375 	854.162 	456.929 	31.3936 	
0.190829 	0.716206 	-0.443781 	0 	0 	0 	0 	0 	0 	-0.0102445 	550.172 	0.548957 	199.771 	-0.145016 	0.754295 	506.523 	382.553 	26.9957 	506.754 	320.058 	28.1498 	509.352 	528.858 	28.7212 	749.997 	-0.198955 	-0.018572 	746.304 	457.073 	29.2451 	842.138 	405.215 	24.8074 	849.816 	255.797 	30.4172 	853.68          522.635 	32.8165 	854.203 	456.943 	31.3384 	
0.272627 	0.745309 	-0.459589 	0 	0 	0 	0 	0 	0 	0.153556 	550.123 	0.558648 	199.806 	-0.0436036 	0.720064 	506.654 	382.728 	26.7812 	506.773 	320.087 	28.0754 	509.336 	528.856 	28.7124 	749.88          -0.231066 	0.0519128 	746.314 	457.09          29.2394 	842.12          405.218 	24.8208 	849.861 	255.825 	30.4571 	853.639 	522.607 	32.8506 	854.238 	456.921 	31.3592 	
0.200943 	0.716545 	-0.462721 	0 	0 	0 	0 	0 	0 	0.147722 	550.243 	0.445925 	199.821 	-0.0463809 	0.701504 	506.53          382.514 	26.9841 	506.771 	320.089 	28.0677 	509.369 	528.899 	28.846          749.982 	-0.214118 	0.0021165 	746.311 	457.047 	29.2516 	842.07          405.235 	24.8418 	849.873 	255.694 	30.2886 	853.626 	522.61          32.8368 	854.201 	456.92          31.3563 	
0.203556 	0.718645 	-0.488442 	0 	0 	0 	0 	0 	0 	0.131601 	550.112 	0.554752 	199.818 	-0.0468597 	0.682469 	506.65          382.593 	26.9298 	506.776 	320.096 	28.0853 	509.352 	529.06          28.527          749.992 	-0.204317 	-0.00448503 	746.303 	457.064 	29.2543 	842.114 	405.209 	24.8282 	849.797 	255.793 	30.443          853.643 	522.617 	32.8363 	854.22          456.922 	31.3595 	
0.248451 	0.761449 	-0.39574 	0 	0 	0 	0 	0 	0 	0.139131 	550.245 	0.455485 	199.746 	-0.131332 	0.796956 	506.518 	382.524 	26.99           506.779 	320.093 	28.0796 	509.383 	528.882 	28.8522 	749.98          -0.229997 	0.00832341 	746.229 	456.892 	29.3755 	842.11          405.204 	24.829          849.89  	255.76          30.3305 	853.659 	522.624 	32.8445 	854.211 	456.938 	31.3481 	
0.176812 	0.741667 	-0.39383 	0 	0 	0 	0 	0 	0 	0.150216 	550.111 	0.561976 	199.824 	-0.0475571 	0.71177 	506.518 	382.673 	26.8586 	506.77          320.1           28.0954 	509.264 	528.849 	28.6526 	749.883 	-0.231653 	0.0581905 	746.308 	457.068 	29.2387 	842.064 	405.193 	24.7785 	849.869 	255.689 	30.2895 	853.644 	522.612 	32.8181 	854.217 	456.945 	31.3415 	
0.276659 	0.731495 	-0.44066 	0 	0 	0 	0 	0 	0 	0.147459 	550.111 	0.59051 	199.817 	-0.0400813 	0.709783 	506.567 	382.468 	26.8477 	506.758 	320.08          28.1045 	509.353 	528.894 	28.8499 	749.984 	-0.226448 	0.0163025 	746.207 	456.864 	29.4122 	842.047 	405.224 	24.8536 	849.88          255.758 	30.3378 	853.651 	522.597 	32.8058 	854.187 	456.929 	31.375 	
0.195169 	0.766561 	-0.408017 	0 	0 	0 	0 	0 	0 	0.145403 	550.26          0.458275 	199.822 	-0.0551207 	0.723129 	506.543 	382.684 	26.8524 	506.777 	320.1           28.0794 	509.37          528.885 	28.8195 	749.997 	-0.201721 	-0.00620204 	746.226 	456.88          29.3698 	842.115 	405.21          24.8216 	849.999 	255.957 	30.1712 	853.651 	522.597 	32.8569 	854.192 	456.935 	31.3451 	
0.215588 	0.710522 	-0.458888 	0 	0 	0 	0 	0 	0 	0.137414 	550.253 	0.45331 	199.827 	-0.0482367 	0.689619 	506.522 	382.547 	26.953          506.682 	320.033 	28.1071 	509.386 	528.898 	28.8339 	749.98          -0.199235 	-0.00390026 	746.316 	457.062 	29.2376 	842.123 	405.21          24.8043 	849.888 	255.751 	30.3399 	853.639 	522.625 	32.8108 	854.179 	456.917 	31.3762 	
0.212557 	0.700935 	-0.439926 	0 	0 	0 	0 	0 	0 	0.134375 	550.107 	0.575204 	199.811 	-0.0379387 	0.731902 	506.502 	382.519 	26.9899 	506.752 	320.08          28.1081 	509.355 	528.887 	28.8446 	749.977 	-0.2297 	0.0222121 	746.19          456.837 	29.4118 	842.042 	405.241 	24.8521 	849.87          255.766 	30.3491 	853.633 	522.601 	32.8138 	854.175 	456.933 	31.3642 	
0.184003 	0.754613 	-0.39332 	0 	0 	0 	0 	0 	0 	0.145074 	550.251 	0.456827 	199.82          -0.051443 	0.70326 	506.517 	382.524 	26.9837 	506.715 	320.17          28.1699 	509.335 	528.857 	28.7342 	749.997 	-0.226399 	0.00163997 	746.313 	457.062 	29.2436 	842.063 	405.23 	24.8411 	849.903 	255.768 	30.3239 	853.634 	522.596 	32.8244 	854.19 	456.921 	31.3639 	
0.222048 	0.726019 	-0.45362 	0 	0 	0 	0 	0 	0 	0.159293 	550.117 	0.564042 	199.805 	-0.0522596 	0.735124 	506.506 	382.549 	26.9947 	506.837 	320.109 	28.152          509.329 	528.839 	28.737          749.991 	-0.217764 	0.00271909 	746.309 	457.069 	29.2385 	842.118 	405.222 	24.9018 	849.86 	255.834 	30.4276 	853.628 	522.601 	32.839 	854.185 	456.936 	31.3704 	
    0.212542 	0.690072 	-0.432457 	0 	0 	0 	0 	0 	0 	0.149913 	550.116 	0.565682 	199.82          -0.0559689 	0.702693 	506.606 	382.391 	26.7547 	506.747 	320.074 	28.1042 	509.329 	528.814 	28.738          749.973 	-0.21439 	-0.000749479 	746.211 	456.858 	29.3974 	842.099 	405.216 	24.8304 	849.856 	255.674 	30.3029 	853.662 	522.594 	32.8122 	854.183 	456.933 	31.3621 	
0.239715 	0.764977 	-0.361005 	0 	0 	0 	0 	0 	0 	0.152903 	550.101 	0.582493 	199.807 	-0.0596058 	0.738817 	506.601 	382.39          26.7627 	506.74          320.093 	28.1056 	509.349 	528.877 	28.8607 	749.992 	-0.22129 	-0.00461666 	746.226 	456.844 	29.4171 	841.945 	405.17 	24.8623 	849.854 	255.748 	30.3275 	853.625 	522.596 	32.8122 	854.179 	456.925 	31.3551 	
0.193783 	0.703183 	-0.4503 	0 	0 	0 	0 	0 	0 	0.147964 	550.231 	0.456247 	199.819 	-0.0458354 	0.703365 	506.628 	382.57          26.9175 	506.751 	320.081 	28.1079 	509.333 	528.841 	28.7462 	749.98          -0.205289 	-0.00914328 	746.296 	457.017 	29.2514 	842.053 	405.237 	24.8347 	849.874 	255.753 	30.3254 	853.627 	522.597 	32.8274 	854.172 	456.935 	31.3715 	
0.231361 	0.714478 	-0.458546 	0 	0 	0 	0 	0 	0 	0.154137 	550.116 	0.58326 	199.815 	-0.0816678 	0.745956 	506.614 	382.366 	26.7874 	506.749 	320.079 	28.111          509.367 	528.876 	28.857          749.984 	-0.215429 	0.00471269 	746.206 	456.851 	29.4181 	842.042 	405.24 	24.8435 	849.872 	255.733 	30.3375 	853.631 	522.577 	32.8168 	854.168 	456.931 	31.3682 	
0.263236 	0.730057 	-0.41686 	0 	0 	0 	0 	0 	0 	0.153527 	550.128 	0.573738 	199.816 	-0.0348249 	0.729847 	506.589 	382.385 	26.7867 	506.767 	320.082 	28.1021 	509.371 	528.877 	28.8594 	749.879 	-0.237224 	0.0737806 	746.199 	456.853 	29.4156 	842.041 	405.241 	24.8408 	849.861 	255.703 	30.2871 	853.626 	522.582 	32.8095 	854.184 	456.923 	31.3863 	
0.202629 	0.700753 	-0.424251 	0 	0 	0 	0 	0 	0 	0.13999 	550.119 	0.57285 	199.813 	-0.068062 	0.717924 	506.544 	382.69          26.8171 	506.689 	320.038 	28.0896 	509.264 	528.864 	28.8069 	749.975 	-0.221706 	0.00908145 	746.221 	456.848 	29.408 	842.054 	405.232 	24.8402 	849.739 	255.866 	30.5669 	853.645 	522.601 	32.8155 	854.216 	456.94 	31.3478 	
0.269172 	0.703102 	-0.406682 	0 	0 	0 	0 	0 	0 	0.15751 	550.244 	0.447496 	199.823 	-0.0341323 	0.693037 	506.532 	382.695 	26.8197 	506.742 	320.095 	28.1021 	509.361 	528.877 	28.8699 	749.969 	-0.218739 	0.0126662 	746.215 	456.863 	29.3923 	842.036 	405.172 	24.8032 	849.867 	255.734 	30.3468 	853.617 	522.598 	32.8319 	854.181 	456.913 	31.3799 	
0.215717 	0.703854 	-0.45326 	0 	0 	0 	0 	0 	0 	0.161361 	550.263 	0.46192 	199.763 	-0.151137 	0.805375 	506.714 	382.42          26.7461 	506.671 	320.022 	28.1321 	509.385 	528.885 	28.8458 	749.97          -0.203109 	0.00346136 	746.209 	456.84 	29.4121 	842.024 	405.131 	24.9419 	849.846 	255.674 	30.321 	853.639 	522.604 	32.7876 	854.169 	456.914 	31.3725 	
0.204565 	0.711293 	-0.45478 	0 	0 	0 	0 	0 	0 	0.161861 	550.105 	0.551691 	199.816 	-0.054856 	0.709387 	506.63          382.567 	26.9478 	506.765 	320.073 	28.0754 	509.352 	528.879 	28.8574 	749.97          -0.204856 	0.0047005 	746.303 	457.044 	29.2592 	842.12 	405.212 	24.9035 	849.889 	255.745 	30.3413 	853.633 	522.593 	32.8329 	854.19 	456.936 	31.3691 	
0.217333 	0.707501 	-0.459234 	0 	0 	0 	0 	0 	0 	0.154747 	550.105 	0.581018 	199.765 	-0.14369 	0.803433 	506.504 	382.526 	27.003          506.707 	320.142 	28.1923 	509.377 	528.878 	28.8517 	749.965 	-0.221691 	0.0274272 	746.213 	456.868 	29.4068 	842.11 	405.202 	24.903 	849.76 	255.733 	30.3977 	853.608 	522.592 	32.8122 	854.168 	456.942 	31.3721 	
0.20587 	0.679493 	-0.447421 	0 	0 	0 	0 	0 	0 	0.170826 	550.231 	0.439296 	199.809 	-0.0609886 	0.74074 	506.566 	382.457 	26.8765 	506.689 	320.128 	28.2026 	509.358 	528.863 	28.8552 	749.868 	-0.252696 	0.069871 	746.214 	456.839 	29.4138 	841.953 	405.097 	24.9296 	849.863 	255.755 	30.328 	853.628 	522.579 	32.7925 	854.169 	456.925 	31.3735 	
0.268227 	0.70816 	-0.403701 	0 	0 	0 	0 	0 	0 	0.170781 	550.114 	0.572425 	199.819 	-0.0604993 	0.747777 	506.643 	382.5           26.8472 	506.655 	320.154 	28.2481 	509.357 	528.869 	28.886 	749.859 	-0.22905 	0.075903 	746.206 	456.831 	29.4136 	841.93 	405.162 	24.8845 	849.835 	255.671 	30.2918 	853.621 	522.587 	32.8027 	854.169 	456.924 	31.3738 	
0.263309 	0.710229 	-0.406721 	0 	0 	0 	0 	0 	0 	0.134935 	550.252 	0.449865 	199.818 	-0.0461082 	0.720817 	506.503 	382.506 	26.9955 	506.757 	320.084 	28.1012 	509.357 	528.875 	28.8533 	749.99 	-0.197673 	-0.00351809 	746.204 	456.856 	29.4172 	842.115 	405.2 	24.8884 	849.893 	255.753 	30.3135 	853.639 	522.596 	32.8062 	854.186 	456.941 	31.3622 	
0.18            0.782015 	-0.395566 	0 	0 	0 	0 	0 	0 	0.142306 	550.243 	0.462844 	199.832 	-0.0618894 	0.710308 	506.592 	382.39          26.7699 	506.746 	320.085 	28.0963 	509.37          528.868 	28.8469 	749.881 	-0.218289 	0.0461592 	746.221 	456.85 	29.4182 	842.114 	405.199 	24.8819 	849.838 	255.662 	30.3116 	853.755 	522.619 	32.8386 	854.07 	456.701 	31.5421 	
0.190939 	0.72597 	-0.388646 	0 	0 	0 	0 	0 	0 	0.146081 	550.111 	0.566668 	199.81          -0.0782857 	0.735765 	506.706 	382.5           26.799          506.682 	320.131 	28.2065 	509.341 	528.861 	28.8621 	749.989 	-0.210023 	-0.00987936 	746.195 	456.844 	29.4036 	841.969 	405.095 	24.9233 	849.844 	255.665 	30.2897 	853.638 	522.571 	32.7965 	854.182 	456.924 	31.3571 	
0.205824 	0.713294 	-0.430744 	0 	0 	0 	0 	0 	0 	0.168721 	550.106 	0.588493 	199.807 	-0.0643886 	0.728119 	506.526 	382.45          26.8962 	506.765 	320.094 	28.0913 	509.355 	528.883 	28.8563 	749.842 	-0.2463 	0.0915037 	746.215 	456.875 	29.3968 	842.128 	405.206 	24.8855 	849.84 	255.824 	30.4513 	853.775 	522.617 	32.8524 	854.186 	456.939 	31.367 	
0.183237 	0.764295 	-0.396302 	0 	0 	0 	0 	0 	0 	0.163326 	550.121 	0.593017 	199.814 	-0.0612827 	0.742453 	506.5           382.517 	26.9962 	506.577 	320.211 	28.3615 	509.386 	528.885 	28.8356 	749.965 	-0.203178 	0.0065737 	746.218 	456.864 	29.3951 	842.045 	405.241 	24.8319 	849.826 	255.69 	30.3011 	853.631 	522.589 	32.7997 	854.145 	456.941 	31.3859 	
0.215422 	0.704843 	-0.450465 	0 	0 	0 	0 	0 	0 	0.173548 	550.112 	0.558384 	199.814 	-0.0651442 	0.737121 	506.714 	382.418 	26.7263 	506.741 	320.082 	28.1196 	509.363 	528.87          28.8529 	749.982 	-0.216665 	0.00556253 	746.315 	457.038 	29.2327 	841.994 	405.135 	24.9257 	849.835 	255.665 	30.2913 	853.747 	522.598 	32.8149 	854.171 	456.918 	31.3942 	
0.183869 	0.769741 	-0.381817 	0 	0 	0 	0 	0 	0 	0.179327 	550.12          0.588943 	199.822 	-0.0614318 	0.720884 	506.721 	382.433 	26.7167 	506.69          320.138 	28.1952 	509.361 	528.919 	28.9877 	749.981 	-0.208769 	0.0189982 	746.221 	456.878 	29.3848 	841.95 	405.111 	24.9208 	849.836 	255.688 	30.2815 	853.775 	522.605 	32.8137 	854.057 	456.693 	31.5577 	
0.207252 	0.699491 	-0.448733 	0 	0 	0 	0 	0 	0 	0.147408 	550.188 	0.381992 	199.766 	-0.157468 	0.809255 	506.602 	382.557 	26.6128 	506.687 	320.141 	28.1991 	509.343 	528.879 	28.8589 	749.971 	-0.210767 	0.0154508 	746.212 	456.858 	29.3953 	842.014 	405.145 	24.9374 	849.837 	255.696 	30.2854 	853.757 	522.601 	32.8445 	854.166 	456.935 	31.3706 	
0.218187 	0.693919 	-0.4425 	0 	0 	0 	0 	0 	0 	0.153251 	550.107 	0.582395 	199.815 	-0.0484863 	0.743841 	506.572 	382.439 	26.8853 	506.679 	320.149 	28.2123 	509.357 	528.873 	28.8842 	749.879 	-0.238708 	0.0547733 	746.213 	456.856 	29.4141 	842.03 	405.222 	24.8473 	849.871 	255.762 	30.3278 	853.775 	522.621 	32.8174 	854.166 	456.934 	31.3875 	
0.193407 	0.691709 	-0.439122 	0 	0 	0 	0 	0 	0 	0.155886 	550.084 	0.576552 	199.831 	-0.0647087 	0.724535 	506.715 	382.431 	26.7189 	506.75          320.07          28.1236 	509.353 	528.906 	29.0225 	749.975 	-0.21704 	0.014041 	746.204 	456.826 	29.4164 	841.876 	405.115 	24.8626 	849.832 	255.675 	30.2989 	853.736 	522.597 	32.8432 	854.04 	456.702 	31.5473 	
0.175606 	0.745158 	-0.37379 	0 	0 	0 	0 	0 	0 	0.135248 	550.244 	0.478898 	199.819 	-0.053391 	0.711577 	506.729 	382.421 	26.6798 	506.677 	320.147 	28.2119 	509.366 	528.869 	28.8522 	749.873 	-0.231791 	0.044827 	746.205 	456.846 	29.4154 	841.934 	405.172 	24.8809 	849.864 	255.768 	30.3333 	853.616 	522.58 	32.8085 	854.159 	456.922 	31.3759 	
0.273701 	0.714389 	-0.427816 	0 	0 	0 	0 	0 	0 	0.151369 	550.117 	0.583869 	199.824 	-0.0499565 	0.733486 	506.722 	382.434 	26.713          506.686 	320.146 	28.2085 	509.354 	528.874 	28.8794 	749.872 	-0.242823 	0.0645329 	746.192 	456.833 	29.4276 	842.016 	405.152 	24.9243 	849.852 	255.682 	30.3005 	853.762 	522.609 	32.8386 	854.168 	456.908 	31.3711 	
0.20719 	0.764019 	-0.408911 	0 	0 	0 	0 	0 	0 	0.147194 	550.098 	0.607857 	199.815 	-0.0655458 	0.718932 	506.594 	382.389 	26.755          506.746 	320.046 	28.1269 	509.361 	528.855 	28.8626 	749.867 	-0.245924 	0.0764176 	746.201 	456.84 	29.4209 	842.057 	405.164 	24.8992 	849.843 	255.655 	30.3032 	853.613 	522.554 	32.8136 	854.032 	456.674 	31.5645 	
0.253008 	0.722434 	-0.404319 	0 	0 	0 	0 	0 	0 	0.151495 	550.253 	0.454019 	199.819 	-0.0515766 	0.726453 	506.589 	382.391 	26.782          506.591 	320.097 	28.2487 	509.365 	528.872 	28.8682 	749.871 	-0.229878 	0.0615366 	746.214 	456.853 	29.4169 	841.932 	405.175 	24.8867 	849.843 	255.678 	30.298 	853.615 	522.564 	32.8377 	854.207 	456.918 	31.365 	
